male_pop-1,female_pop-1,male_pop-2,female_pop-2,age_18_24-1,age_18_24-2,"Prior Day Cases Per 10,000 Residents",age_0_1-2,age_0_1-1,white_pop-1,up_county,age_25_49,age_65_74,age_0_1,age_65_74-1,asian_pi_pop,age_65_74-2,age_75_up-1,"Prior Day Cases Per 100,000 Residents",age_2_4,age_75_up-2,asian_pi_pop-1,asian_pi_pop-2,"Last 7 Days Cases Per 100,000 Residents",age_15_17,Last 7 Day Cases,white_pop-2,Last 14 Days Cases,"Last 7 Days Cases Per 10,000 Residents",black_pop-1,black_pop-2,female_pop,nonhisp_pop-2,nonhisp_pop-1,male_pop,ai_an_pop-1,ai_an_pop-2,age_10_14,hispanic_pop,age_75_up,age_0_17,ai_an_pop,County,hispanic_pop-2,age_15_17-2,age_15_17-1,age_5_9,hispanic_pop-1,age_50_64,age_25_49-2,age_25_49-1,age_5_9-2,age_18_24,age_5_9-1,white_pop,"Last 14 Days Cases Per 10,000 Residents","Last 14 Days Cases Per 100,000 Residents",Prior Day Cases,age_0_17-1,age_0_17-2,age_10_14-2,age_10_14-1,age_2_4-2,age_50_64-1,age_50_64-2,age_2_4-1,nonhisp_pop,black_pop
13297.0,13876.0,13297.0,13876.0,2247.0,2247.0,3.0,537.0,537.0,20997.0,MONTGOMERY COUNTY,7555.0,3439.0,537.0,3439.0,480.0,3439.0,2304.0,29.0,879.0,2304.0,480.0,480.0,140.0,1157.0,38,20997.0,82,14.0,5372.0,5372.0,13876.0,22942.0,22942.0,13297.0,324.0,324.0,1756.0,4231.0,2304.0,5907.0,324.0,Montgomery,4231.0,1157.0,1157.0,1578.0,4231.0,5721.0,7555.0,7555.0,1578.0,2247.0,1578.0,20997.0,30.0,302.0,8,5907.0,5907.0,1756.0,1756.0,879.0,5721.0,5721.0,879.0,22942.0,5372.0
40644.0,41534.0,40644.0,41534.0,6212.0,6212.0,2.0,1589.0,1589.0,76155.0,CALDWELL COUNTY,24489.0,9939.0,1589.0,9939.0,780.0,9939.0,6830.0,19.0,2574.0,6830.0,780.0,780.0,92.0,2998.0,76,76155.0,174,9.0,4703.0,4703.0,41534.0,77324.0,77324.0,40644.0,540.0,540.0,4841.0,4854.0,6830.0,16336.0,540.0,Caldwell,4854.0,2998.0,2998.0,4334.0,4854.0,18372.0,24489.0,24489.0,4334.0,6212.0,4334.0,76155.0,21.0,212.0,16,16336.0,16336.0,4841.0,4841.0,2574.0,18372.0,18372.0,2574.0,77324.0,4703.0
68165.0,74655.0,68165.0,74655.0,7531.0,7531.0,2.0,2024.0,2024.0,125024.0,BRUNSWICK COUNTY,33466.0,31305.0,2024.0,31305.0,1400.0,31305.0,15300.0,18.0,3318.0,15300.0,1400.0,1400.0,111.0,3567.0,159,125024.0,291,11.0,15081.0,15081.0,74655.0,135778.0,135778.0,68165.0,1315.0,1315.0,6271.0,7042.0,15300.0,21025.0,1315.0,Brunswick,7042.0,3567.0,3567.0,5845.0,7042.0,34193.0,33466.0,33466.0,5845.0,7531.0,5845.0,125024.0,20.0,204.0,25,21025.0,21025.0,6271.0,6271.0,3318.0,34193.0,34193.0,3318.0,135778.0,15081.0
28691.0,30050.0,28691.0,30050.0,4746.0,4746.0,3.0,1381.0,1381.0,41832.0,DUPLIN COUNTY,17043.0,6589.0,1381.0,6589.0,716.0,6589.0,4816.0,31.0,2234.0,4816.0,716.0,716.0,106.0,2382.0,62,41832.0,160,11.0,15339.0,15339.0,30050.0,45224.0,45224.0,28691.0,854.0,854.0,4117.0,13517.0,4816.0,13981.0,854.0,Duplin,13517.0,2382.0,2382.0,3867.0,13517.0,11566.0,17043.0,17043.0,3867.0,4746.0,3867.0,41832.0,27.0,272.0,18,13981.0,13981.0,4117.0,4117.0,2234.0,11566.0,11566.0,2234.0,45224.0,15339.0
2638.0,2299.0,2638.0,2299.0,329.0,329.0,0.0,66.0,66.0,3509.0,HYDE COUNTY,1551.0,671.0,66.0,671.0,34.0,671.0,443.0,0.0,118.0,443.0,34.0,34.0,20.0,147.0,1,3509.0,6,2.0,1353.0,1353.0,2299.0,4452.0,4452.0,2638.0,41.0,41.0,263.0,485.0,443.0,839.0,41.0,Hyde,485.0,147.0,147.0,245.0,485.0,1104.0,1551.0,1551.0,245.0,329.0,245.0,3509.0,12.0,122.0,0,839.0,839.0,263.0,263.0,118.0,1104.0,1104.0,118.0,4452.0,1353.0
6479.0,6247.0,6479.0,6247.0,733.0,733.0,1.0,166.0,166.0,9999.0,PAMLICO COUNTY,3183.0,2266.0,166.0,2266.0,105.0,2266.0,1600.0,8.0,299.0,1600.0,105.0,105.0,86.0,371.0,11,9999.0,38,9.0,2520.0,2520.0,6247.0,12184.0,12184.0,6479.0,102.0,102.0,593.0,542.0,1600.0,1921.0,102.0,Pamlico,542.0,371.0,371.0,492.0,542.0,3023.0,3183.0,3183.0,492.0,733.0,492.0,9999.0,30.0,299.0,1,1921.0,1921.0,593.0,593.0,299.0,3023.0,3023.0,299.0,12184.0,2520.0
125220.0,135971.0,125220.0,135971.0,19924.0,19924.0,0.0,4909.0,4909.0,237081.0,BUNCOMBE COUNTY,88430.0,31788.0,4909.0,31788.0,4567.0,31788.0,21706.0,1.0,7732.0,21706.0,4567.0,4567.0,61.0,8271.0,160,237081.0,498,6.0,17986.0,17986.0,135971.0,243321.0,243321.0,125220.0,1557.0,1557.0,13446.0,17870.0,21706.0,47414.0,1557.0,Buncombe,17870.0,8271.0,8271.0,13056.0,17870.0,51929.0,88430.0,88430.0,13056.0,19924.0,13056.0,237081.0,19.0,191.0,3,47414.0,47414.0,13446.0,13446.0,7732.0,51929.0,51929.0,7732.0,243321.0,17986.0
11487.0,11117.0,11487.0,11117.0,1564.0,1564.0,2.0,413.0,413.0,14766.0,CASWELL COUNTY,6690.0,2967.0,413.0,2967.0,153.0,2967.0,2038.0,22.0,695.0,2038.0,153.0,153.0,111.0,799.0,25,14766.0,70,11.0,7507.0,7507.0,11117.0,21569.0,21569.0,11487.0,178.0,178.0,1224.0,1035.0,2038.0,4221.0,178.0,Caswell,1035.0,799.0,799.0,1090.0,1035.0,5124.0,6690.0,6690.0,1090.0,1564.0,1090.0,14766.0,31.0,310.0,5,4221.0,4221.0,1224.0,1224.0,695.0,5124.0,5124.0,695.0,21569.0,7507.0
13331.0,13872.0,13331.0,13872.0,1718.0,1718.0,2.0,407.0,407.0,26560.0,ASHE COUNTY,7315.0,4248.0,407.0,4248.0,164.0,4248.0,3001.0,22.0,667.0,3001.0,164.0,164.0,66.0,854.0,18,26560.0,46,7.0,363.0,363.0,13872.0,25813.0,25813.0,13331.0,116.0,116.0,1489.0,1390.0,3001.0,4724.0,116.0,Ashe,1390.0,854.0,854.0,1307.0,1390.0,6197.0,7315.0,7315.0,1307.0,1718.0,1307.0,26560.0,17.0,169.0,6,4724.0,4724.0,1489.0,1489.0,667.0,6197.0,6197.0,667.0,25813.0,363.0
533670.0,576686.0,533670.0,576686.0,99851.0,99851.0,2.0,29481.0,29481.0,649604.0,MECKLENBURG COUNTY,430671.0,78390.0,29481.0,78390.0,74255.0,78390.0,49296.0,20.0,43826.0,49296.0,74255.0,74255.0,99.0,42200.0,1102,649604.0,2617,10.0,376441.0,376441.0,576686.0,957431.0,957431.0,533670.0,10056.0,10056.0,72493.0,152925.0,49296.0,258277.0,10056.0,Mecklenburg,152925.0,42200.0,42200.0,70277.0,152925.0,193871.0,430671.0,430671.0,70277.0,99851.0,70277.0,649604.0,24.0,236.0,217,258277.0,258277.0,72493.0,72493.0,43826.0,193871.0,193871.0,43826.0,957431.0,376441.0
4574.0,4845.0,4574.0,4845.0,617.0,617.0,3.0,182.0,182.0,6404.0,JONES COUNTY,2581.0,1348.0,182.0,1348.0,57.0,1348.0,909.0,32.0,281.0,909.0,57.0,57.0,191.0,308.0,18,6404.0,41,19.0,2854.0,2854.0,4845.0,8935.0,8935.0,4574.0,104.0,104.0,491.0,484.0,909.0,1715.0,104.0,Jones,484.0,308.0,308.0,453.0,484.0,2249.0,2581.0,2581.0,453.0,617.0,453.0,6404.0,44.0,435.0,3,1715.0,1715.0,491.0,491.0,281.0,2249.0,2249.0,281.0,8935.0,2854.0
9537.0,9946.0,9537.0,9946.0,1280.0,1280.0,3.0,356.0,356.0,7962.0,NORTHAMPTON COUNTY,5056.0,2970.0,356.0,2970.0,66.0,2970.0,2286.0,31.0,557.0,2286.0,66.0,66.0,133.0,581.0,26,7962.0,72,13.0,11314.0,11314.0,9946.0,18970.0,18970.0,9537.0,141.0,141.0,1024.0,513.0,2286.0,3351.0,141.0,Northampton,513.0,581.0,581.0,833.0,513.0,4540.0,5056.0,5056.0,833.0,1280.0,833.0,7962.0,37.0,370.0,6,3351.0,3351.0,1024.0,1024.0,557.0,4540.0,4540.0,557.0,18970.0,11314.0
16563.0,17822.0,16563.0,17822.0,2557.0,2557.0,5.0,533.0,533.0,32519.0,TRANSYLVANIA COUNTY,8467.0,5808.0,533.0,5808.0,275.0,5808.0,5001.0,47.0,837.0,5001.0,275.0,275.0,113.0,933.0,39,32519.0,82,11.0,1431.0,1431.0,17822.0,33217.0,33217.0,16563.0,160.0,160.0,1546.0,1168.0,5001.0,5286.0,160.0,Transylvania,1168.0,933.0,933.0,1437.0,1168.0,7266.0,8467.0,8467.0,1437.0,2557.0,1437.0,32519.0,24.0,238.0,16,5286.0,5286.0,1546.0,1546.0,837.0,7266.0,7266.0,837.0,33217.0,1431.0
9923.0,10801.0,9923.0,10801.0,1269.0,1269.0,1.0,314.0,314.0,19413.0,POLK COUNTY,4737.0,3492.0,314.0,3492.0,188.0,3492.0,3152.0,14.0,470.0,3152.0,188.0,188.0,39.0,662.0,8,19413.0,16,4.0,994.0,994.0,10801.0,19501.0,19501.0,9923.0,129.0,129.0,990.0,1223.0,3152.0,3246.0,129.0,Polk,1223.0,662.0,662.0,810.0,1223.0,4828.0,4737.0,4737.0,810.0,1269.0,810.0,19413.0,8.0,77.0,3,3246.0,3246.0,990.0,990.0,470.0,4828.0,4828.0,470.0,19501.0,994.0
102577.0,106762.0,102577.0,106762.0,16384.0,16384.0,3.0,4927.0,4927.0,167584.0,JOHNSTON COUNTY,70950.0,18169.0,4927.0,18169.0,2527.0,18169.0,10389.0,33.0,8129.0,10389.0,2527.0,2527.0,178.0,9361.0,373,167584.0,742,18.0,37064.0,37064.0,106762.0,179864.0,179864.0,102577.0,2164.0,2164.0,15870.0,29475.0,10389.0,52754.0,2164.0,Johnston,29475.0,9361.0,9361.0,14467.0,29475.0,40693.0,70950.0,70950.0,14467.0,16384.0,14467.0,167584.0,35.0,354.0,69,52754.0,52754.0,15870.0,15870.0,8129.0,40693.0,40693.0,8129.0,179864.0,37064.0
77988.0,81563.0,77988.0,81563.0,13426.0,13426.0,2.0,3400.0,3400.0,135659.0,CATAWBA COUNTY,48523.0,17303.0,3400.0,17303.0,7592.0,17303.0,11853.0,23.0,5515.0,11853.0,7592.0,7592.0,126.0,6277.0,201,135659.0,398,13.0,15306.0,15306.0,81563.0,143376.0,143376.0,77988.0,994.0,994.0,10278.0,16175.0,11853.0,34920.0,994.0,Catawba,16175.0,6277.0,6277.0,9450.0,16175.0,33526.0,48523.0,48523.0,9450.0,13426.0,9450.0,135659.0,25.0,249.0,36,34920.0,34920.0,10278.0,10278.0,5515.0,33526.0,33526.0,5515.0,143376.0,15306.0
5725.0,5837.0,5725.0,5837.0,797.0,797.0,1.0,209.0,209.0,7666.0,GATES COUNTY,3151.0,1390.0,209.0,1390.0,60.0,1390.0,1028.0,9.0,326.0,1028.0,60.0,60.0,86.0,414.0,10,7666.0,14,9.0,3758.0,3758.0,5837.0,11286.0,11286.0,5725.0,78.0,78.0,769.0,276.0,1028.0,2332.0,78.0,Gates,276.0,414.0,414.0,614.0,276.0,2864.0,3151.0,3151.0,614.0,797.0,614.0,7666.0,12.0,121.0,1,2332.0,2332.0,769.0,769.0,326.0,2864.0,2864.0,326.0,11286.0,3758.0
9513.0,8044.0,9513.0,8044.0,1647.0,1647.0,3.0,268.0,268.0,16439.0,AVERY COUNTY,5620.0,2360.0,268.0,2360.0,129.0,2360.0,1660.0,34.0,384.0,1660.0,129.0,129.0,239.0,514.0,42,16439.0,79,24.0,883.0,883.0,8044.0,16670.0,16670.0,9513.0,106.0,106.0,741.0,887.0,1660.0,2588.0,106.0,Avery,887.0,514.0,514.0,681.0,887.0,3682.0,5620.0,5620.0,681.0,1647.0,681.0,16439.0,45.0,450.0,6,2588.0,2588.0,741.0,741.0,384.0,3682.0,3682.0,384.0,16670.0,883.0
12532.0,11914.0,12532.0,11914.0,1989.0,1989.0,5.0,504.0,504.0,11754.0,ANSON COUNTY,7892.0,2782.0,504.0,2782.0,381.0,2782.0,1948.0,49.0,799.0,1948.0,381.0,381.0,233.0,855.0,57,11754.0,103,23.0,12072.0,12072.0,11914.0,23440.0,23440.0,12532.0,239.0,239.0,1395.0,1006.0,1948.0,4838.0,239.0,Anson,1006.0,855.0,855.0,1285.0,1006.0,4997.0,7892.0,7892.0,1285.0,1989.0,1285.0,11754.0,42.0,421.0,12,4838.0,4838.0,1395.0,1395.0,799.0,4997.0,4997.0,799.0,23440.0,12072.0
27548.0,27960.0,27548.0,27960.0,4617.0,4617.0,1.0,1146.0,1146.0,35496.0,COLUMBUS COUNTY,16793.0,6607.0,1146.0,6607.0,384.0,6607.0,4812.0,7.0,1759.0,4812.0,384.0,384.0,104.0,2144.0,58,35496.0,184,10.0,17380.0,17380.0,27960.0,52414.0,52414.0,27548.0,2248.0,2248.0,3381.0,3094.0,4812.0,11495.0,2248.0,Columbus,3094.0,2144.0,2144.0,3065.0,3094.0,11184.0,16793.0,16793.0,3065.0,4617.0,3065.0,35496.0,33.0,331.0,4,11495.0,11495.0,3381.0,3381.0,1759.0,11184.0,11184.0,1759.0,52414.0,17380.0
30101.0,32216.0,30101.0,32216.0,3892.0,3892.0,1.0,1192.0,1192.0,60364.0,HAYWOOD COUNTY,17840.0,8909.0,1192.0,8909.0,437.0,8909.0,6663.0,13.0,1859.0,6663.0,437.0,437.0,75.0,2033.0,47,60364.0,99,8.0,1035.0,1035.0,32216.0,59645.0,59645.0,30101.0,481.0,481.0,3189.0,2672.0,6663.0,11349.0,481.0,Haywood,2672.0,2033.0,2033.0,3076.0,2672.0,13664.0,17840.0,17840.0,3076.0,3892.0,3076.0,60364.0,16.0,159.0,8,11349.0,11349.0,3189.0,3189.0,1859.0,13664.0,13664.0,1859.0,59645.0,1035.0
70859.0,77617.0,70859.0,77617.0,27371.0,27371.0,-1.0,2425.0,2425.0,116411.0,ORANGE COUNTY,44131.0,13751.0,2425.0,13751.0,12639.0,13751.0,7903.0,-11.0,4041.0,7903.0,12639.0,12639.0,-3.0,5436.0,-5,116411.0,143,0.0,18434.0,18434.0,77617.0,135660.0,135660.0,70859.0,992.0,992.0,8801.0,12816.0,7903.0,28551.0,992.0,Orange,12816.0,5436.0,5436.0,7848.0,12816.0,26769.0,44131.0,44131.0,7848.0,27371.0,7848.0,116411.0,10.0,96.0,-16,28551.0,28551.0,8801.0,8801.0,4041.0,26769.0,26769.0,4041.0,135660.0,18434.0
105581.0,110872.0,105581.0,110872.0,17428.0,17428.0,2.0,5259.0,5259.0,159694.0,CABARRUS COUNTY,74555.0,17390.0,5259.0,17390.0,10978.0,17390.0,11674.0,19.0,8587.0,11674.0,10978.0,10978.0,116.0,9793.0,252,159694.0,544,12.0,44033.0,44033.0,110872.0,192419.0,192419.0,105581.0,1748.0,1748.0,16286.0,24034.0,11674.0,54991.0,1748.0,Cabarrus,24034.0,9793.0,9793.0,15066.0,24034.0,40415.0,74555.0,74555.0,15066.0,17428.0,15066.0,159694.0,25.0,251.0,42,54991.0,54991.0,16286.0,16286.0,8587.0,40415.0,40415.0,8587.0,192419.0,44033.0
21970.0,22859.0,21970.0,22859.0,3899.0,3899.0,1.0,1111.0,1111.0,27987.0,RICHMOND COUNTY,13599.0,4875.0,1111.0,4875.0,561.0,4875.0,3308.0,9.0,1643.0,3308.0,561.0,561.0,87.0,1753.0,39,27987.0,106,9.0,14697.0,14697.0,22859.0,41777.0,41777.0,21970.0,1584.0,1584.0,2956.0,3052.0,3308.0,10313.0,1584.0,Richmond,3052.0,1753.0,1753.0,2850.0,3052.0,8835.0,13599.0,13599.0,2850.0,3899.0,2850.0,27987.0,24.0,236.0,4,10313.0,10313.0,2956.0,2956.0,1643.0,8835.0,8835.0,1643.0,41777.0,14697.0
48765.0,52115.0,48765.0,52115.0,6252.0,6252.0,2.0,2309.0,2309.0,85016.0,MOORE COUNTY,29581.0,12793.0,2309.0,12793.0,1897.0,12793.0,11399.0,23.0,3634.0,11399.0,1897.0,1897.0,108.0,3511.0,109,85016.0,247,11.0,12812.0,12812.0,52115.0,93724.0,93724.0,48765.0,1155.0,1155.0,6090.0,7156.0,11399.0,21552.0,1155.0,Moore,7156.0,3511.0,3511.0,6008.0,7156.0,19303.0,29581.0,29581.0,6008.0,6252.0,6008.0,85016.0,24.0,245.0,23,21552.0,21552.0,6090.0,6090.0,3634.0,19303.0,19303.0,3634.0,93724.0,12812.0
67259.0,68717.0,67259.0,68717.0,11896.0,11896.0,3.0,3747.0,3747.0,99203.0,HARNETT COUNTY,48422.0,10693.0,3747.0,10693.0,2400.0,10693.0,6765.0,34.0,6143.0,6765.0,2400.0,2400.0,157.0,5218.0,213,99203.0,442,16.0,31681.0,31681.0,68717.0,117798.0,117798.0,67259.0,2692.0,2692.0,9857.0,18178.0,6765.0,34986.0,2692.0,Harnett,18178.0,5218.0,5218.0,10021.0,18178.0,23214.0,48422.0,48422.0,10021.0,11896.0,10021.0,99203.0,33.0,325.0,46,34986.0,34986.0,9857.0,9857.0,6143.0,23214.0,23214.0,6143.0,117798.0,31681.0
21617.0,22321.0,21617.0,22321.0,8157.0,8157.0,1.0,712.0,712.0,37943.0,JACKSON COUNTY,11852.0,5301.0,712.0,5301.0,530.0,5301.0,3458.0,7.0,1225.0,3458.0,530.0,530.0,71.0,1217.0,31,37943.0,90,7.0,1225.0,1225.0,22321.0,41192.0,41192.0,21617.0,4240.0,4240.0,2010.0,2746.0,3458.0,7217.0,4240.0,Jackson,2746.0,1217.0,1217.0,2053.0,2746.0,7953.0,11852.0,11852.0,2053.0,8157.0,2053.0,37943.0,20.0,205.0,3,7217.0,7217.0,2010.0,2010.0,1225.0,7953.0,7953.0,1225.0,41192.0,1225.0
254212.0,282962.0,254212.0,282962.0,58700.0,58700.0,2.0,12225.0,12225.0,306101.0,GUILFORD COUNTY,174473.0,49068.0,12225.0,49068.0,29971.0,49068.0,34374.0,17.0,19053.0,34374.0,29971.0,29971.0,107.0,20601.0,575,306101.0,1303,11.0,196492.0,196492.0,282962.0,491983.0,491983.0,254212.0,4610.0,4610.0,34494.0,45191.0,34374.0,118934.0,4610.0,Guilford,45191.0,20601.0,20601.0,32561.0,45191.0,101625.0,174473.0,174473.0,32561.0,58700.0,32561.0,306101.0,24.0,243.0,91,118934.0,118934.0,34494.0,34494.0,19053.0,101625.0,101625.0,19053.0,491983.0,196492.0
89488.0,92318.0,89488.0,92318.0,14465.0,14465.0,2.0,3766.0,3766.0,151616.0,IREDELL COUNTY,58064.0,17892.0,3766.0,17892.0,5336.0,17892.0,11621.0,18.0,6156.0,11621.0,5336.0,5336.0,101.0,7683.0,183,151616.0,468,10.0,23717.0,23717.0,92318.0,167203.0,167203.0,89488.0,1137.0,1137.0,12547.0,14603.0,11621.0,41183.0,1137.0,Iredell,14603.0,7683.0,7683.0,11031.0,14603.0,38581.0,58064.0,58064.0,11031.0,14465.0,11031.0,151616.0,26.0,257.0,32,41183.0,41183.0,12547.0,12547.0,6156.0,38581.0,38581.0,6156.0,167203.0,23717.0
180833.0,201462.0,180833.0,201462.0,37038.0,37038.0,2.0,8711.0,8711.0,258869.0,FORSYTH COUNTY,120732.0,36873.0,8711.0,36873.0,10941.0,36873.0,25847.0,18.0,13650.0,25847.0,10941.0,10941.0,95.0,15076.0,363,258869.0,848,9.0,108779.0,108779.0,201462.0,331467.0,331467.0,180833.0,3706.0,3706.0,25362.0,50828.0,25847.0,86894.0,3706.0,Forsyth,50828.0,15076.0,15076.0,24095.0,50828.0,74911.0,120732.0,120732.0,24095.0,37038.0,24095.0,258869.0,22.0,222.0,70,86894.0,86894.0,25362.0,25362.0,13650.0,74911.0,74911.0,13650.0,331467.0,108779.0
13837.0,13926.0,13837.0,13926.0,1878.0,1878.0,1.0,532.0,532.0,25506.0,CURRITUCK COUNTY,8648.0,2946.0,532.0,2946.0,331.0,2946.0,1605.0,7.0,1015.0,1605.0,331.0,331.0,68.0,1040.0,19,25506.0,45,7.0,1719.0,1719.0,13926.0,26551.0,26551.0,13837.0,207.0,207.0,1729.0,1212.0,1605.0,6088.0,207.0,Currituck,1212.0,1040.0,1040.0,1772.0,1212.0,6598.0,8648.0,8648.0,1772.0,1878.0,1772.0,25506.0,16.0,162.0,2,6088.0,6088.0,1729.0,1729.0,1015.0,6598.0,6598.0,1015.0,26551.0,1719.0
32353.0,34676.0,32353.0,34676.0,4996.0,4996.0,2.0,1345.0,1345.0,59075.0,RUTHERFORD COUNTY,18822.0,8740.0,1345.0,8740.0,520.0,8740.0,6115.0,16.0,2079.0,6115.0,520.0,520.0,70.0,2522.0,47,59075.0,104,7.0,7153.0,7153.0,34676.0,63804.0,63804.0,32353.0,281.0,281.0,4020.0,3225.0,6115.0,13607.0,281.0,Rutherford,3225.0,2522.0,2522.0,3641.0,3225.0,14749.0,18822.0,18822.0,3641.0,4996.0,3641.0,59075.0,16.0,155.0,11,13607.0,13607.0,4020.0,4020.0,2079.0,14749.0,14749.0,2079.0,63804.0,7153.0
9763.0,9968.0,9763.0,9968.0,1346.0,1346.0,2.0,340.0,340.0,8107.0,WARREN COUNTY,5224.0,3023.0,340.0,3023.0,98.0,3023.0,2150.0,20.0,548.0,2150.0,98.0,98.0,182.0,631.0,36,8107.0,62,18.0,10341.0,10341.0,9968.0,18958.0,18958.0,9763.0,1185.0,1185.0,1074.0,773.0,2150.0,3531.0,1185.0,Warren,773.0,631.0,631.0,938.0,773.0,4457.0,5224.0,5224.0,938.0,1346.0,938.0,8107.0,31.0,314.0,4,3531.0,3531.0,1074.0,1074.0,548.0,4457.0,4457.0,548.0,18958.0,10341.0
9614.0,9333.0,9614.0,9333.0,1458.0,1458.0,1.0,352.0,352.0,6915.0,BERTIE COUNTY,5533.0,2536.0,352.0,2536.0,168.0,2536.0,1943.0,5.0,469.0,1943.0,168.0,168.0,90.0,603.0,17,6915.0,48,9.0,11721.0,11721.0,9333.0,18501.0,18501.0,9614.0,143.0,143.0,996.0,446.0,1943.0,3300.0,143.0,Bertie,446.0,603.0,603.0,880.0,446.0,4177.0,5533.0,5533.0,880.0,1458.0,880.0,6915.0,25.0,253.0,1,3300.0,3300.0,996.0,996.0,469.0,4177.0,4177.0,469.0,18501.0,11721.0
